sum_iterative_nif (Run Time Measurements),sum_iterative_nif (Memory Usage Measurements),sum_port (Run Time Measurements),sum_port (Memory Usage Measurements),sum_recursive2 (Run Time Measurements),sum_recursive2 (Memory Usage Measurements),sum_recursive (Run Time Measurements),sum_recursive (Memory Usage Measurements),sum_iterative (Run Time Measurements),sum_iterative (Memory Usage Measurements)
2835107,,5930693,,5949609,,,,,
2847571,,5624019,,5948396,,,,,
2837551,,5337581,,5967162,,,,,
2843774,,5806360,,5953957,,,,,
2834606,,5862886,,5934070,,,,,
2832312,,5496900,,5934711,,,,,
2835418,,5597739,,5941153,,,,,
2836320,,5527307,,5940201,,,,,
2840848,,5572220,,5933218,,,,,
2829196,,5831858,,6000064,,,,,
2830318,,5539770,,5966561,,,,,
2833144,,6036792,,5942155,,,,,
2832342,,5482452,,5937857,,,,,
2844425,,5861934,,5946002,,,,,
2837452,,5845354,,5943016,,,,,
2831500,,5614460,,5981268,,,,,
2841640,,5679222,,6025331,,,,,
2897605,,5429012,,6041781,,,,,
2836430,,5642643,,6502066,,,,,
2851798,,5724616,,6200018,,,,,
2840397,,5684462,,6390175,,,,,
2838153,,5911237,,6298433,,,,,
2829607,,5719016,,6019129,,,,,
2825880,,5354833,,5891711,,,,,
2832052,,5222004,,6000925,,,,,
2847029,,5488544,,5943787,,,,,
2826131,,5420707,,5953867,,,,,
2830859,,5299279,,5988161,,,,,
2832022,,5788396,,5929090,,,,,
2832292,,5649566,,5958526,,,,,
2831901,,5710771,,5955630,,,,,
2837081,,5761095,,6009582,,,,,
2837061,,5563255,,6321276,,,,,
2834176,,5929951,,6227861,,,,,
2837231,,5571209,,6066879,,,,,
2835688,,5690573,,6125368,,,,,
2832292,,5710350,,6060757,,,,,
2834356,,5602227,,5919032,,,,,
2835779,,5576849,,12539258,,,,,
2832322,,5702966,,6097776,,,,,
2832302,,5754232,,6046681,,,,,
2832653,,5588932,,6038465,,,,,
2835909,,5778448,,6073251,,,,,
2829457,,5578372,,6037303,,,,,
2836259,,5425145,,6036742,,,,,
2838193,,5501048,,6062551,,,,,
2834427,,5635520,,6074633,,,,,
2832293,,5548577,,6042002,,,,,
2838123,,5894606,,6107384,,,,,
2836019,,5655246,,6039116,,,,,
2825970,,5519452,,6071278,,,,,
2831310,,5794187,,6039918,,,,,
2830880,,5637463,,6044076,,,,,
2829077,,5562803,,6058944,,,,,
2831701,,5607828,,6044277,,,,,
2834416,,5910776,,6038165,,,,,
2832593,,5896319,,6060116,,,,,
2832292,,5558145,,6040560,,,,,
2832483,,5593131,,6029829,,,,,
2834416,,5552264,,6050298,,,,,
2830559,,5991318,,6029638,,,,,
2833654,,5943908,,6044106,,,,,
2833434,,5567542,,6031763,,,,,
2836420,,5686826,,6027385,,,,,
2832302,,5666819,,6071968,,,,,
2834396,,5543106,,6028126,,,,,
2837572,,5984905,,5973393,,,,,
2832383,,5322112,,5870190,,,,,
2834877,,5483445,,5936725,,,,,
2844745,,5883345,,5860562,,,,,
3086579,,5513411,,5885769,,,,,
2830498,,6254460,,5868977,,,,,
2835408,,5738493,,5893934,,,,,
2835047,,5535532,,5863839,,,,,
2829076,,6347656,,5864769,,,,,
2835429,,5257501,,5885879,,,,,
2831852,,5333763,,5867184,,,,,
2833043,,5358880,,5845494,,,,,
2831380,,5753631,,5878155,,,,,
2833314,,5476792,,5862005,,,,,
2829537,,5625241,,5863026,,,,,
2830409,,5657320,,5898613,,,,,
2835048,,5637243,,5861934,,,,,
2837512,,5651730,,5880008,,,,,
2840197,,5896689,,5893563,,,,,
2833174,,6137532,,5868446,,,,,
2835919,,5651700,,5862294,,,,,
2829928,,5805458,,5888956,,,,,
2829086,,5968074,,5861023,,,,,
2835689,,5968505,,5884437,,,,,
2837722,,5880739,,5863357,,,,,
2825980,,5454139,,5862986,,,,,
2828636,,5602738,,5876462,,,,,
2829928,,5764602,,5868216,,,,,
2835618,,5729116,,5860231,,,,,
2833013,,5521355,,6144865,,,,,
2837442,,5602829,,5877293,,,,,
2831882,,5758800,,5866804,,,,,
4965012,,5686947,,5920364,,,,,
5013713,,5835235,,5906819,,,,,
5061894,,5494556,,5901358,,,,,
4995860,,9675747,,5935533,,,,,
4972667,,5872073,,5903683,,,,,
5061062,,5772016,,5900758,,,,,
4961074,,5641901,,5925253,,,,,
4957118,,5486079,,5901238,,,,,
5022159,,5808705,,5925283,,,,,
4975081,,5473897,,5925223,,,,,
4959342,,5542496,,5904785,,,,,
5008073,,6050979,,5937105,,,,,
4973659,,5644136,,5908782,,,,,
4960033,,5706643,,5898644,,,,,
4986963,,5820096,,5955730,,,,,
4995840,,5697897,,5122167,,,,,
4964221,,5617055,,4823898,,,,,
4961286,,6049506,,4856399,,,,,
4963389,,5469168,,4832454,,,,,
4959282,,5580748,,4824930,,,,,
4957026,,5811891,,4825391,,,,,
4969340,,5763239,,4864824,,,,,
4959021,,5944038,,4828005,,,,,
4960022,,5570507,,4833015,,,,,
4982906,,5658342,,4842934,,,,,
5023032,,5669434,,4862951,,,,,
4965503,,5691815,,4822635,,,,,
4986513,,5574445,,4828396,,,,,
4989037,,5723855,,4872349,,,,,
4984819,,5706103,,4825179,,,,,
4964492,,5521055,,4823918,,,,,
5046044,,6286631,,4845508,,,,,
5030254,,5266948,,4829889,,,,,
4984338,,5454881,,4824248,,,,,
5060591,,5728244,,4840619,,,,,
5020566,,5616053,,4825340,,,,,
4995800,,5696043,,4824418,,,,,
5067604,,5673391,,4862470,,,,,
5107309,,5967011,,4903937,,,,,
5090637,,5499846,,4867900,,,,,
5108541,,5945631,,4825701,,,,,
5082974,,5695542,,4858973,,,,,
5100376,,5552143,,4896924,,,,,
5033872,,5542546,,4829698,,,,,
4988887,,5580747,,4824388,,,,,
5111126,,5978873,,4857501,,,,,
5092141,,5887321,,4827824,,,,,
5097220,,5495968,,4824098,,,,,
5139620,,5637824,,4841931,,,,,
5392203,,5720129,,4621538,,,,,
4963840,,5426487,,4824428,,,,,
5108562,,5615612,,4831482,,,,,
5125644,,6020522,,4850567,,,,,
5114282,,5464970,,4824339,,,,,
5058838,,5987921,,4850597,,,,,
5121756,,5723355,,4851600,,,,,
5213639,,5671327,,4832323,,,,,
4996692,,5704920,,4827074,,,,,
5157855,,5758260,,4825972,,,,,
5001240,,5476121,,4888398,,,,,
4956837,,5684612,,4835159,,,,,
5017190,,5641260,,4841681,,,,,
5065501,,5632734,,4890512,,,,,
5028883,,5783428,,4825370,,,,,
5066302,,5764572,,4825190,,,,,
5083425,,5629539,,4845989,,,,,
5062145,,5825927,,4824328,,,,,
5058879,,5716622,,4827484,,,,,
5099304,,5652982,,4825069,,,,,
5045564,,5690963,,4844686,,,,,
4988566,,5743523,,4830871,,,,,
5102560,,5725529,,4825120,,,,,
4992343,,5706452,,4840588,,,,,
5010798,,5673351,,4826222,,,,,
5063467,,5648063,,4824419,,,,,
5010878,,5631472,,4827123,,,,,
5037879,,5584414,,5115124,,,,,
5048288,,5537456,,4823247,,,,,
5099615,,5690333,,4831021,,,,,
5048509,,5618478,,4886264,,,,,
4977897,,5573453,,4835790,,,,,
5094425,,5779440,,4827744,,,,,
4952368,,5622775,,4860397,,,,,
4953881,,5521897,,4859745,,,,,
5063266,,5714337,,4828847,,,,,
5110084,,5674673,,4825971,,,,,
5014886,,5449110,,4845979,,,,,
5046886,,5773047,,4826543,,,,,
5035404,,5577561,,4824088,,,,,
5011990,,5731099,,4826382,,,,,
4959722,,5615532,,4841360,,,,,
5042287,,5558055,,4824449,,,,,
4967346,,5515214,,4879352,,,,,
4980452,,5620011,,4858502,,,,,
5040634,,5781965,,4832423,,,,,
4967186,,5727071,,4824970,,,,,
4959983,,5889266,,4842142,,,,,
5027820,,5440434,,4827665,,,,,
4974691,,5543136,,4824358,,,,,
4958489,,5691785,,4825921,,,,,
4952899,,5575386,,4856609,,,,,
5061893,,5569165,,4824348,,,,,
5000409,,5707645,,4904078,,,,,
4957468,,5702396,,5124111,,,,,
5098383,,5516867,,5608519,,,,,
4986703,,5739003,,5356587,,,,,
4996822,,5642042,,5258021,,,,,
5034082,,5694671,,5063287,,,,,
5083234,,5740066,,5002683,,,,,
4981633,,5508852,,5005357,,,,,
4970282,,5832248,,5076121,,,,,
5085939,,6212842,,5004997,,,,,
4981272,,6615077,,5002202,,,,,
4955976,,5702545,,5041255,,,,,
5091920,,5956833,,5044311,,,,,
4999487,,5659164,,5003825,,,,,
4965643,,5645638,,5192288,,,,,
5031367,,5609681,,5012521,,,,,
5033320,,5537225,,5001140,,,,,
4960253,,5748172,,5026216,,,,,
4996541,,6168459,,5080569,,,,,
5083795,,5692526,,5015677,,,,,
5005648,,5452978,,5002803,,,,,
4970723,,5926816,,5043459,,,,,
5108812,,5718415,,5005578,,,,,
5056343,,5534801,,5006100,,,,,
5069769,,5633586,,5047036,,,,,
5137495,,5622556,,10246929,,,,,
5067194,,5652972,,5592850,,,,,
4955163,,5955670,,5483204,,,,,
5001321,,5628647,,5488574,,,,,
5104954,,5819204,,5472575,,,,,
4974951,,5575597,,5470821,,,,,
4964942,,5661638,,5474388,,,,,
5080188,,5622755,,5003113,,,,,
4988506,,5644787,,5001721,,,,,
4981092,,5462656,,5032850,,,,,
4952319,,5883996,,5011961,,,,,
4990841,,5637203,,5029703,,,,,
4957177,,6053013,,5003174,,,,,
4959662,,5756126,,5001120,,,,,
4960694,,5843751,,5004105,,,,,
4961194,,5766445,,5001952,,,,,
4961435,,5761546,,5001019,,,,,
4955244,,5770714,,5001080,,,,,
4959081,,5588001,,5004426,,,,,
4963620,,5653814,,5001050,,,,,
4960935,,5525504,,5607467,,,,,
4960223,,5877994,,5006350,,,,,
4959131,,5340656,,5005368,,,,,
4969450,,5585676,,5003113,,,,,
4959722,,5621143,,5000709,,,,,
4961245,,5715219,,5003624,,,,,
4956356,,5551432,,5001050,,,,,
4957959,,5843549,,5002482,,,,,
4963970,,5610552,,5001390,,,,,
4957167,,5551352,,5006870,,,,,
4959833,,5786283,,5006540,,,,,
4956106,,5435224,,5031417,,,,,
4967717,,5632012,,5023562,,,,,
4958660,,5901899,,4980832,,,,,
4956286,,6036401,,4913225,,,,,
4962918,,5798615,,4892737,,,,,
4993175,,6072440,,4892656,,,,,
5918159,,6250833,,4953671,,,,,
5010298,,6215397,,4892015,,,,,
5060010,,5721221,,4892386,,,,,
5013763,,5626302,,4893508,,,,,
4972947,,5663713,,4903176,,,,,
4986193,,5670124,,4900290,,,,,
4958199,,5551752,,4893629,,,,,
4956867,,5662271,,4903657,,,,,
4959031,,5853568,,4897626,,,,,
4954192,,5721681,,4898016,,,,,
4959392,,5681786,,4895702,,,,,
4973849,,5809866,,4902995,,,,,
4953891,,5514052,,4895572,,,,,
4961696,,6323029,,4893267,,,,,
5003685,,6417526,,4927121,,,,,
4953661,,5364702,,4904538,,,,,
4986072,,5454440,,4893007,,,,,
4962968,,5358771,,4905861,,,,,
4983858,,5520203,,4898878,,,,,
4977435,,5582810,,4892326,,,,,
4961646,,5639708,,4892186,,,,,
4960453,,5557072,,4889610,,,,,
4964651,,5732461,,4900131,,,,,
4961014,,5519472,,4895552,,,,,
4962878,,5495737,,4903947,,,,,
4963009,,5768680,,4895752,,,,,
4968188,,5559717,,4892967,,,,,
4980722,,5575978,,4896243,,,,,
4960594,,5793246,,4906843,,,,,
4949263,,5607367,,4892917,,,,,
4957768,,5660717,,4895291,,,,,
4980542,,5865791,,4909919,,,,,
4957839,,5922619,,4892296,,,,,
4957959,,5544900,,4893969,,,,,
4976283,,5628096,,4889741,,,,,
4980331,,5586278,,4957408,,,,,
4956717,,5522588,,4903336,,,,,
4959832,,5839593,,4906262,,,,,
5919112,,5409796,,5027028,,,,,
4963068,,5433811,,4894870,,,,,
4950344,,5619069,,4881145,,,,,
4959111,,5577431,,4914086,,,,,
4962758,,5654025,,4893669,,,,,
4953740,,5869158,,4893268,,,,,
4963810,,5593892,,4896563,,,,,
4959732,,5587269,,4907504,,,,,
4959893,,5609441,,4917723,,,,,
4960754,,6664550,,4894219,,,,,
4962167,,6875765,,4915208,,,,,
4954452,,6514338,,4900421,,,,,
5037698,,6555896,,4894510,,,,,
5051454,,6643470,,4918816,,,,,
5125774,,6679328,,4861529,,,,,
5061894,,6705256,,4898958,,,,,
5078274,,5262430,,4893068,,,,,
4956917,,5570358,,4971063,,,,,
4950666,,5745947,,4895011,,,,,
5033260,,5694450,,4868511,,,,,
5007552,,5409276,,4914518,,,,,
4956266,,5415747,,4893568,,,,,
4977806,,6488540,,4892927,,,,,
4978868,,6441682,,4899329,,,,,
4990430,,6431352,,4904027,,,,,
4984970,,6335894,,4894450,,,,,
4984508,,6370618,,4897415,,,,,
4961446,,6700067,,7513381,,,,,
4987424,,6352985,,4940596,,,,,
4973739,,6543402,,4896865,,,,,
5047837,,6334000,,4914618,,,,,
4991081,,6106443,,4904378,,,,,
5018292,,6238290,,4865706,,,,,
5041555,,6450007,,5067996,,,,,
4968228,,6591593,,4897787,,,,,
4959622,,6193406,,4893698,,,,,
5058849,,6186803,,4887517,,,,,
4986432,,6676533,,4981994,,,,,
4964772,,6248640,,4893107,,,,,
5021327,,6283916,,4927872,,,,,
4974700,,6226499,,5012441,,,,,
4958881,,6427014,,4965794,,,,,
4969240,,6408760,,4965834,,,,,
5080539,,6253960,,4986032,,,,,
5030566,,5310150,,4973287,,,,,
4990640,,5470250,,4969270,,,,,
5067344,,5233406,,4965914,,,,,
5049952,,5280393,,4983286,,,,,
5143256,,5082312,,4973138,,,,,
5113531,,4894370,,4967006,,,,,
5038760,,5333032,,4966234,,,,,
5104283,,5311923,,4970352,,,,,
5065891,,5209581,,4965432,,,,,
5195435,,5158045,,4993376,,,,,
5117559,,5061453,,4968478,,,,,
5083425,,5185766,,4972056,,,,,
5135892,,6181083,,4968799,,,,,
5046996,,6220527,,4988296,,,,,
4988506,,6232820,,4992484,,,,,
5105586,,6129026,,4968900,,,,,
5077223,,6389303,,4965132,,,,,
5002191,,6124818,,4965242,,,,,
5080699,,5264223,,4965253,,,,,
5093252,,5443319,,4965844,,,,,
4959362,,5181839,,4983527,,,,,
5030495,,5110345,,4970793,,,,,
5107019,,5103181,,4969140,,,,,
4957679,,5303356,,4968889,,,,,
4976885,,5322382,,4973999,,,,,
5129891,,5087222,,4968979,,,,,
4981022,,5094736,,4972667,,,,,
4968759,,5044000,,4973317,,,,,
5060391,,4865796,,5083314,,,,,
5133017,,5831006,,4982615,,,,,
5023572,,6118846,,4968298,,,,,
5107820,,6101173,,4966626,,,,,
5077674,,6159783,,4969140,,,,,
5054700,,6068302,,4969420,,,,,
4959552,,6047332,,4999817,,,,,
4963660,,5925463,,4980251,,,,,
5067193,,6084913,,4970072,,,,,
5004226,,6179600,,4965043,,,,,
4952679,,5051464,,4964541,,,,,
5074267,,5070420,,4964942,,,,,
5002282,,5096869,,4970773,,,,,
4959351,,4938052,,4965133,,,,,
5053348,,4822995,,4964340,,,,,
4959803,,4973408,,4964632,,,,,
4958560,,5805879,,4966785,,,,,
4952308,,5891510,,5042597,,,,,
5019365,,5883816,,4967547,,,,,
5062976,,5962092,,4966214,,,,,
4960283,,5731330,,4967286,,,,,
4993705,,5789598,,4970262,,,,,
4956506,,5627424,,4997353,,,,,
4963960,,5630311,,4969660,,,,,
5022069,,5808544,,4971004,,,,,
4994467,,5644847,,4971874,,,,,
4959181,,5766165,,4992735,,,,,
4962728,,5727012,,5054370,,,,,
4986633,,4800214,,5243775,,,,,
4955735,,4995799,,5651119,,,,,
4951767,,4795946,,5527367,,,,,
4986923,,4908316,,5393246,,,,,
4963800,,4581302,,5171900,,,,,
4996732,,4838275,,5141914,,,,,
5039812,,5083034,,5149528,,,,,
4969220,,4899298,,5148847,,,,,
4953941,,4805794,,5117688,,,,,
4952088,,5157824,,5123780,,,,,
5038650,,4777781,,5121395,,,,,
5000449,,4629042,,5112999,,,,,
4963970,,4649610,,5109453,,,,,
4999197,,4917353,,5141253,,,,,
4959431,,4964572,,5105877,,,,,
4963329,,4863001,,5113971,,,,,
5019124,,4712819,,5124131,,,,,
4961315,,4473661,,5265475,,,,,
4960434,,5401891,,5117298,,,,,
4961336,,5903553,,5170447,,,,,
4984499,,5737671,,5151873,,,,,
4959952,,5486570,,5556221,,,,,
4954142,,5871733,,5100176,,,,,
4991091,,5651289,,5153837,,,,,
4958100,,4616339,,7778720,,,,,
4958630,,4921360,,5130092,,,,,
5025977,,4816825,,5103261,,,,,
5007872,,4641175,,5114092,,,,,
4959091,,4551697,,5097300,,,,,
4959241,,4861808,,5209440,,,,,
5032359,,4582565,,5109023,,,,,
5039531,,5181258,,5131444,,,,,
5101799,,4935627,,5147294,,,,,
5013774,,4846701,,5098002,,,,,
4967677,,4833055,,5116997,,,,,
5004486,,4722057,,5172221,,,,,
5018403,,4857551,,5136064,,,,,
4959251,,5285654,,5077052,,,,,
4952278,,5768348,,5144549,,,,,
4955815,,5550721,,5085168,,,,,
4986533,,6099469,,5088584,,,,,
4956416,,5880249,,5129420,,,,,
4952148,,6000645,,5146372,,,,,
4989308,,5653533,,5098202,,,,,
4954763,,5572342,,5110495,,,,,
5032399,,5689842,,5153806,,,,,
4960884,,5629078,,5084416,,,,,
4957799,,5614210,,5116536,,,,,
4960133,,5475920,,5119863,,,,,
4953821,,5494806,,5102370,,,,,
4954422,,5362537,,5079998,,,,,
5004836,,5390630,,5283920,,,,,
5028622,,5470110,,5122358,,,,,
4958069,,5437949,,5112749,,,,,
4952739,,5347490,,5131484,,,,,
4955815,,7265377,,5151312,,,,,
4967617,,6584920,,5141985,,,,,
4956045,,6289566,,5027499,,,,,
4955314,,6429359,,,,,,,
4958810,,6183928,,,,,,,
4986973,,6355761,,,,,,,
5042077,,6321636,,,,,,,
5039391,,4410682,,,,,,,
5002082,,4439447,,,,,,,
4964511,,4529836,,,,,,,
4958871,,4312709,,,,,,,
4956617,,5980396,,,,,,,
4959643,,6361982,,,,,,,
4964070,,6321116,,,,,,,
4954042,,6516832,,,,,,,
4961796,,6139655,,,,,,,
4957728,,6111152,,,,,,,
4961926,,6150515,,,,,,,
4960754,,,,,,,,,
4992373,,,,,,,,,
4985391,,,,,,,,,
4964401,,,,,,,,,
4966996,,,,,,,,,
4984970,,,,,,,,,
4960934,,,,,,,,,
4994448,,,,,,,,,
4954823,,,,,,,,,
4949714,,,,,,,,,
4979779,,,,,,,,,
4998595,,,,,,,,,
4951968,,,,,,,,,
5050713,,,,,,,,,
5015717,,,,,,,,,
4961576,,,,,,,,,
4954843,,,,,,,,,
4998034,,,,,,,,,
4995870,,,,,,,,,
5002583,,,,,,,,,
4987654,,,,,,,,,
4959973,,,,,,,,,
4991692,,,,,,,,,
5032839,,,,,,,,,
4978057,,,,,,,,,
4953971,,,,,,,,,
4956336,,,,,,,,,
4982555,,,,,,,,,
4990731,,,,,,,,,
4950495,,,,,,,,,
4982725,,,,,,,,,
4961696,,,,,,,,,
4961055,,,,,,,,,
4951015,,,,,,,,,
4983516,,,,,,,,,
4958630,,,,,,,,,
4957147,,,,,,,,,
4985871,,,,,,,,,
5000349,,,,,,,,,
4958310,,,,,,,,,
5007621,,,,,,,,,
4959352,,,,,,,,,
4955725,,,,,,,,,
5100186,,,,,,,,,
5034201,,,,,,,,,
4960664,,,,,,,,,
4956866,,,,,,,,,
4982946,,,,,,,,,
4957538,,,,,,,,,
4992133,,,,,,,,,
5043369,,,,,,,,,
5042097,,,,,,,,,
5015276,,,,,,,,,
5018573,,,,,,,,,
5072233,,,,,,,,,
5062105,,,,,,,,,
5043449,,,,,,,,,
5039672,,,,,,,,,
5064729,,,,,,,,,
5048359,,,,,,,,,
5034803,,,,,,,,,
5018802,,,,,,,,,
5039402,,,,,,,,,
5043840,,,,,,,,,
5056895,,,,,,,,,
5045172,,,,,,,,,
5050252,,,,,,,,,
5045403,,,,,,,,,
5008474,,,,,,,,,
5051514,,,,,,,,,
5021749,,,,,,,,,
4986111,,,,,,,,,
4953902,,,,,,,,,
4954412,,,,,,,,,
4955424,,,,,,,,,
4960123,,,,,,,,,
4957788,,,,,,,,,
4953791,,,,,,,,,
4968970,,,,,,,,,
4966194,,,,,,,,,
4952839,,,,,,,,,
4954593,,,,,,,,,
4957107,,,,,,,,,
4977556,,,,,,,,,
4961115,,,,,,,,,
4960613,,,,,,,,,
4976474,,,,,,,,,
4969020,,,,,,,,,
4959482,,,,,,,,,
4958320,,,,,,,,,
4964922,,,,,,,,,
5168954,,,,,,,,,
4959772,,,,,,,,,
5026628,,,,,,,,,
5352419,,,,,,,,,
5354482,,,,,,,,,
5335436,,,,,,,,,
5675986,,,,,,,,,
5880469,,,,,,,,,
5263122,,,,,,,,,
5006049,,,,,,,,,
5043209,,,,,,,,,
4999457,,,,,,,,,
4963399,,,,,,,,,
4967045,,,,,,,,,
4978989,,,,,,,,,
4955104,,,,,,,,,
4956757,,,,,,,,,
4959432,,,,,,,,,
4954272,,,,,,,,,
4959963,,,,,,,,,
4957217,,,,,,,,,
4960203,,,,,,,,,
4954372,,,,,,,,,
4973247,,,,,,,,,
4958129,,,,,,,,,
4950405,,,,,,,,,
4960453,,,,,,,,,
4959752,,,,,,,,,
4953560,,,,,,,,,
4957749,,,,,,,,,
4964250,,,,,,,,,
4959282,,,,,,,,,
4953270,,,,,,,,,
4961806,,,,,,,,,
4975783,,,,,,,,,
4973929,,,,,,,,,
4966204,,,,,,,,,
4994206,,,,,,,,,
4966585,,,,,,,,,
4964331,,,,,,,,,
4976544,,,,,,,,,
4957979,,,,,,,,,
4959312,,,,,,,,,
4982104,,,,,,,,,
4959402,,,,,,,,,
4953861,,,,,,,,,
4984179,,,,,,,,,
4957638,,,,,,,,,
4957228,,,,,,,,,
4965774,,,,,,,,,
4981583,,,,,,,,,
5107650,,,,,,,,,
4956867,,,,,,,,,
4990781,,,,,,,,,
5216734,,,,,,,,,
4960654,,,,,,,,,
4982906,,,,,,,,,
4957078,,,,,,,,,
4956707,,,,,,,,,
4955425,,,,,,,,,
5129972,,,,,,,,,
5239987,,,,,,,,,
5584113,,,,,,,,,
5374470,,,,,,,,,
5076231,,,,,,,,,
5002843,,,,,,,,,
5041786,,,,,,,,,
4961155,,,,,,,,,
4960033,,,,,,,,,
4988577,,,,,,,,,
4968709,,,,,,,,,
4957117,,,,,,,,,
4952278,,,,,,,,,
4976223,,,,,,,,,
4958360,,,,,,,,,
4953701,,,,,,,,,
4964411,,,,,,,,,
4972636,,,,,,,,,
4959101,,,,,,,,,
4961876,,,,,,,,,
4998375,,,,,,,,,
4986944,,,,,,,,,
4958750,,,,,,,,,
4965112,,,,,,,,,
4955946,,,,,,,,,
4960464,,,,,,,,,
4970021,,,,,,,,,
4958580,,,,,,,,,
4955134,,,,,,,,,
4959892,,,,,,,,,
4966064,,,,,,,,,
4954071,,,,,,,,,
4952899,,,,,,,,,
5013213,,,,,,,,,
5011099,,,,,,,,,
5208369,,,,,,,,,
4989558,,,,,,,,,
4952529,,,,,,,,,
4961035,,,,,,,,,
